precision,recall,f1-score,support
0.963855421686747,0.425531914893617,0.5904059040590406,188.0
0.8655043586550436,0.995702005730659,0.9260493004663558,698.0
0.8747178329571106,0.8747178329571106,0.8747178329571106,0.8747178329571106
0.9146798901708952,0.7106169603121381,0.7582276022626981,886.0
0.8863734329777978,0.8747178329571106,0.8548292569848939,886.0
