precision,recall,f1-score,support
0.8628592215351036,0.8811292719167905,0.8718985480610181,2692.0
0.962125695348562,0.9556783446978603,0.958891182542023,8506.0
0.9377567422754063,0.9377567422754063,0.9377567422754063,0.9377567422754063
0.9124924584418328,0.9184038083073254,0.9153948653015205,11198.0
0.9382620279520778,0.9377567422754063,0.93797814699792,11198.0
